word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
ئەبەستم	دەبەستم	مەبەستم,دەبەستم,ئەبەستێ,ئەبەستن,ئەبیستم,ئەبەست,ئەوەستم,مەبەستی,مەبەست,مەبەستە	0	1	1
ئەکەپەوە	ئاکەپەوە	ئەکەنەوە,ئەکەمەوە,ئاکەپەوە,دەکەنەوە,دەکەمەوە,ئەکاتەوە,نەکەنەوە,یەکەمەوە,ئەکردەوە,ئەکەینەوە	0	1	1
بالیۆزخانە	باڵیۆزخانە	detected_correct	0	0	0
بحەسێییتەوە	بحەسێیتەوە	بحەسێتەوە,بحەسێینەوە,بگەڕێیتەوە,بحەسێنەوە,بحەوێتەوە,بگەڕێنیتەوە,بگەرێیتەوە,بوەستیتەوە,ببەستیتەوە,بحەسێمەوە	0	0	0
بخەوەن	بخەون	بخەون,بخەوە,بخەوین,خاوەن,بەوەی,بەوە,بەوەش,خەون,بخەنە,ئەوەن	1	1	1
بڕوبیانو	بڕوبیانوو	بڕوبیانوو,بڕوبیانوی,بڕوایان,بڕوبیانووی,بڕویان,بەبیانو,ڕوویان,بوونیان,بڕوانە,بڕیارو	1	1	1
بڕیاردە	بڕیاردەر	بڕیارە,بڕیاردەر,بڕیاردا,بڕیاردەی,بڕیاربە,بڕیاری,بڕیار,بڕیاره,بڕیاریدا,دیاردە	0	1	1
بزوتنەوەکەشم	بزووتنەوەکەشم	بزوتنەوەکەش,بزوتنەوەکە,بزوتنەوەکەی,بزوتنەوەکەدا,بزوتنەوەکەو,بزووتنەوەکەش,بزوتنەوەکەیە,بزوتنەوەیەش,بزوتنەوەکەوە,بزووتنەوەکەشی	0	0	0
بژیەنن	بژیێنن	بژەنن,بژیەن,ببینن,بژین,بگەیەنن,بینن,ژیانن,بەیەکن,بایەخن,بهینن	0	0	0
بسوڕێمەوە	بسووڕێمەوە	بسوڕێتەوە,بسوڕێنەوە,بگەڕێمەوە,بسڕێتەوە,بسووڕێتەوە,بتوێمەوە,بسڕمەوە,دەسوڕێمەوە,بسوڕێتەوەو,بسووڕێنەوە	0	0	0
بسۆ	بشۆ	بۆ,بڕۆ,برۆ,بخۆ,بست,بسم,بچۆ,بشۆ,سۆ,بلۆ	0	0	1
بگەرێیت	بگەڕێیت	detected_correct	0	0	0
بووجەی	بودجەی	detected_correct	0	0	0
بۆریەکەدان	بۆرییەکەدان	بۆریەکان,هەریەکەیان,هەریەکەمان,یاریەکەدا,بارەکەدا,بۆیەکەمین,بەرەکەیان,بۆریەکانی,دۆسیەکەیان,برینەکەیان	0	0	0
بیشاوەری	پیشاوەری	پیشاوەری,یاوەری,کیشوەری,بیرەوەری,باوەری,بەیاوەری,پیشەوەری,پیشاوەر,بیروەری,بەباوەری	1	1	1
پاکەوانێک	پاسەوانێک	پاڵەوانێک,پاسەوانێک,پاسەوانێکی,پاڵەوانێکی,باخەوانێک,پالەوانێ,پاڵەوانێکە,پاسەوانێن,کەسانێک,پاڵەوانی	0	1	1
پانێلەکەی	پانێڵەکەی	پانێلەکە,پانییەکەی,پاکێجەکەی,تونێلەکەی,پانێڵەکە,پانیەکەی,یانەکەی,پارتەکەی,پارەکەی,شاندەکەی	0	0	0
پباوان	پیاوان	پیاوان,پاوان,باوان,پێاوان,پباران,پاشان,لاوان,باران,تاوان,فراوان	1	1	1
پۆلیڤیاش	بۆلیڤیاش	پۆلیڤیا,پۆلیسیش,پۆلیسیان,بۆلیڤیا,ئۆلیڤیا,پۆلیسی,پۆلیسدا,پۆلۆنیا,لیبیاش,پۆلیسیی	0	0	0
پێشخشتنی	پێشخستنی	پێشخستنی,پێشخستن,پێشهاتنی,وپێشخستنی,پێشگرتنی,پێشخستنى,پێشخستنا,پێگەشتنی,پیشخستنی,پێشخستنە	1	1	1
تارماییە	تارمایییە	تارمایی,تارمایییە,تارماییەی,تارماییی,داراییە,تارمایییەک,تاریکییە,تارمای,کاراییە,تارماییان	0	1	1
تایبەتمەندیەکان	تایبەتمەندییەکان	detected_correct	0	0	0
تۆیا	تۆدا	detected_correct	0	0	0
تەلەفزیۆنێک	تەلەڤزیۆنێک	detected_correct	0	0	0
جو	جۆ	detected_correct	0	0	0
جەستیان	جەختیان	دەستیان,جەختیان,هەستیان,جەستەیان,بەستیان,نەستیان,جەغتیان,کەسیان,دەستمان,وەستان	0	1	1
چاوەروانتە	چاوەڕوانتە	چاوەروانە,چاوەروانی,چاوەروان,چاوەڕوانە,چاوەڕوانیە,چاوەڕوانت,چاوەروانن,چاوەروانین,چاوەروانیش,چاوەروانیی	0	0	0
چاوەڕوانیانەیان	چاوەڕوانییانەیان	چاوەڕوانیانەی,چاوەڕوانییەکان,چاوەڕوانیانە,چاوەڕوانییان,چاوەڕوانیەکان,چاوەڕوانیەکانیان,چاوەڕوانیان,چاوەڕوانییەکانی,چاوەڕوانیەکانی,چاوەڕوانیمان	0	0	0
حوسەیینیەی	حوسەینیەی	حوسەینیەی,حوسەینییەی,حوسەینی,حوسەینی",حوسێنییەی,حوسێنیەی,حوسەینی),حوسەینیان,حوسەینییە,حوسەینیش	1	1	1
حەسو	حەسۆ	detected_correct	0	0	0
خواوەند	خوداوەند	detected_correct	0	0	0
خەڵوەنگەی	خەڵوەتگەی	خەڵوەتگەی,خەڵوەتگای,ئەوەندەی,خەڵکەکەی,لەڕوانگەی,خەڵکانەی,لەروانگەی,هەڵوەستەی,خەونەی,خەتەنەی	1	1	1
خەوێندرا	خەوێنرا	خوێندرا,خوێندا,خەوندا,خەوتندا,سەپێندرا,خوێندراو,دەخوێندرا,شێوێندرا,خوێندنا,خوێندگا	0	0	0
دادوەرکان	دادوەرەکان	detected_correct	0	0	0
داهاێناوە	داهێناوە	داهێناوە,داهێنانە,داهێنراوە,دایانناوە,ڕاهێناوە,دایهێناوە,دامانناوە,داهێناو,داهێناوه,دەهێناوە	1	1	1
دزەیش	دزەییش	دزەیی,دزەی,دزیش,وزەی,دزی,دەی,دیکەیش,دەیە,دزە,دوایش	0	0	0
دلنیا	دڵنیا	detected_correct	0	0	0
دڵتا	دڵتدا	detected_correct	0	0	0
دووگیانیەکەم	دووگیانییەکەم	دووگیانەکە,دووگیانەکان,دووکانەکەم,دووگیانەوە,دووگیانی,دووگیانیدا,دووانەکەی,گیانەکەم,نووسینەکەم,دووگیانە	0	0	0
دیریکراوەکانی	دیاریکراوەکانی	دیاریکراوەکانی,دیاریکراوەکان,دەرکراوەکانی,داگیرکراوەکانی,دیموکراتەکانی,دەرکراوەکان,دیاریکراوەکەی,داواکراوەکانی,دیاریکراوەکاندا,دیپۆرتکراوەکانی	1	1	1
دەتواین	دەتوانین	دەتوانن,دەتوانین,دەتوان,دەدواین,دەتوانیت,دەبوایە,دەتوانم,دواین,نەتوانن,دەخوازن	0	1	1
دەچەشت	دەچێشت	detected_correct	0	0	0
دەرهێنن	دەربهێنن	دەهێنن,دەرهێنان,دەرهێنا,دەربهێنن,دەربێنن,دەیهێنن,دەردێنن,دەرفێنن,دەرهێنە,دەرهێنانی	0	0	1
دەوستێتەوە	دەوەستێتەوە	دەوەستێتەوە,دەبەستێتەوە,دەسڕێتەوە,دەوترێتەوە,دەوەشێتەوە,دەنوسێتەوە,دەنوسرێتەوە,هەستێتەوە,دەسرێتەوە,دەوێتەوە	1	1	1
ڕادێۆی	ڕادیۆی	detected_correct	0	0	0
ڕاڕای	ڕاڕایی	detected_correct	0	0	0
ڕوداوەکەین	ڕووداوەکەین	ڕوداوەکەی,ڕوداوەکەیان,ڕووداوەکەی,ڕوداوەکە,ڕوداوەکان,ڕووداوەکەیان,ڕوداوەکەش,ڕوداوەکەدا,ڕوداوەکەو,ڕوداوەکەوە	0	0	0
ڕوسیاوەن	ڕووسیاوەن	ڕوسیاوە,ڕوسیاو,ڕووسیاوە,ڕوسیایە,ڕوسیایان,ڕوسیاوه,ڕوسیەوە,ڕوسیان,ڕووداوەن,ڕوسیایەو	0	0	0
ڕیزبەندیەکانی	ڕیزبەندییەکانی	ڕیزبەندییەکانی,ڕیزبەندیەکی,ڕیزبەندییەکان,ڕیزبەندییەکی,ڕیزبەندیان,ڕیزبەندییان,ڕیزبەندییەکەی,ڕیزبەندیەدا,پەیوەندیەکانی,بەندەکانی	1	1	1
زوکێربێرگی	زوکەربێرگی	زوکەربێرگ,سودێربێرگ,سۆدێربێرگ",وکارگێری,زوبێری,سکرتێری,زێباری,کارگێری,زوربەی,سـکرتێری	0	0	0
زیانیشئ	زیانیشی	زیانیش,زیانیشی,زیانی,یانیش,زیانیان,ژیانیش,زمانیش,بیانیش,ژیانیشی,گیانیشی	0	1	1
زیندوترین	زیندووترین	detected_correct	0	0	0
زەمانیەوە	زەمانییەوە	زەمانەوە,زمانەوە,ئەمانەوە,نەمایەوە,دەمایەوە,ئەمنیەوە,بەیانیەوە,دەمانەوە,بەمانەوە,زەمەنەوە	0	0	0
ژێرپەنجەی	شێرپەنجەی	شێرپەنجەی,ژێرپەنجە,شێرپەنجە,شێرپەنجەیە,جێپەنجەی,شێرپەنجە،,شێرپەنجەیی,شیرپەنجەی,شێرپەنجەش,شێرپەنجەیه	1	1	1
ستاپچات	سناپچات	ستات,سادات,ستاندار,سابات,سوارچاک,ستانزای,ستارت,ستاتدا,سڵاوات,کتابات	0	0	0
سلمێمانیدا	سلێمانیدا	سلێمانیدا,سلێمانیشدا,سلێمانیداو,سلێمانیدان,سلیمانیدا,سلێمانییدا,سلێمانیدا،,سلێماندا,سلێمانی,سلێمانی،	1	1	1
سلێمنانی	سلێمانی	سلێمانی,سلێمان,سلێمانی،,سلیمانی,سلێمانیش,سلێمانی-,سلێمانیی,سلێمانیە,سلێمانی:,سلێمانین	1	1	1
سەپێندرابێت	سەپێنرابێت	سەپێنرابێت,سپێردرابێت,سەپێندرا,سەپێنرابوو,پێدرابێت,سەپێندراوی,بسەپێندرێت,سەپێندراوە,پێنەدرابێت,سەپاندبێت	1	1	1
شێعرەیدا	شیعرەیدا	شێعرەدا,شیعرەیدا,شێعردا,شێعرەی,شیعریدا,شێعرییەدا,شیعرییدا,شێوەیدا,شیعرەدا,لێرەدا	0	1	1
شێوەیەیک	شێوەیەک	شێوەیەک,شێوەیەی,شێوەیەیە,شێوەیەیش,شێوەیەیی,شێوەیەیه,شێوەیەیکی,شێوەیەکی,شێوەیە,شێوەیەش	1	1	1
عەبدۆڵڵا	عەبدوڵڵا	detected_correct	0	0	0
فرمێشکی	فرمێسکی	فرمێسکی,مێشکی,فرمێسک,فۆرمێکی,فرمێسکە,لەمێشکی,فرمێسکم,فلمێکی,کرمێکی,بەمێشکی	1	1	1
فەرانبەرەکانی	فەرمانبەرەکانی	فەرمانبەرەکانی,بەرانبەرەکانی,فەرمانبەرەکان,بەرامبەرەکانی,فەرمانبەرەکانیش,فەرمانبەرانی,بەربەرەکانی,بەرانبەرەکەی,پەنابەرەکانی,فەرمانبەرەکانیان	1	1	1
فەڕەنساشی	فەرەنساشی	فەڕەنسای,فەڕەنسایی,فەڕەنساش,فەرەنساشی,فەڕەنسا,فەڕەنسی,فەرەنسای,فەرەنساش,فەڕەنسا،,فەڕەنساو	0	0	1
قوربانیەک	قوربانییەک	detected_correct	0	0	0
قوولترین	قووڵترین	قووڵترین,زووترین,قورسترین,دوورترین,قوڵترین,قووڵتری,ڕوونترین,سووکترین,قوولتر,قووڵترن	1	1	1
کارگاکەی	کارگەکەی	کارگانەی,کارگەکەی,کارەکەی,کارگەی,کارنامەی,کارانەی,بارەگاکەی,دەرگاکەی,کارگەکە,کارگانە	0	1	1
کاندیدکانمان	کاندیدەکانمان	کاندیدەکانمان,کاندیدەکانیان,کاندیدەکاندا,کاندیدمان,کادرەکانمان,کاندیداکان,کاندیدکردنیان,کادیرانمان,کوردیەکانمان,خانییەکانمان	1	1	1
کردنینان	کردنیان	کردنیان,کردنییان,کردیان,مردنیان,کردنمان,کردنیدا,بردنیان,کرێنشینان,کردندان,کردنیشیان	1	1	1
کردووبەتی	کردوویەتی	کردوویەتی,کردووەتە,کردویەتی,کردووەته,کردوویەتی،,کردووبێت,بردوویەتی,کردوونەتە,کردوویەتیە,کردووتی	1	1	1
کلوپ	کلۆپ	detected_correct	0	0	0
کوردەوایشدا	کوردەواریشدا	کوردەواریشدا,کوردەواریدا,کوردەوارییدا,کوردستانیشدا,کوردیشدا,کوردەکاندا,کوردەواریش,کردەوەیەدا,کوردییشدا,بەردەوامیشدا	1	1	1
کۆمپانیکان	کۆمپانیاکان	کۆمپانیاکان,کۆمپانیان,کۆمپانیەکان,کۆمپانیای,کۆمپانیا,کۆمپانیاکانی,کۆمپانیاو,کۆمپانیانە,کۆمپانییەکان,کۆمپانیانه	1	1	1
کۆمنێتێکیدا	کۆمێنتێکیدا	کۆمەڵێکدا,کۆنسێرتێکدا,کۆمێنتێکی,کتێبێکیدا,کۆمیتەکەدا,کاتێکیدا,کۆمێدیدا,کاتێکدا,کۆتاییدا,کۆمەڵێکی	0	0	0
کۆمەڵایەتیء	کۆمەڵایەتی	کۆمەڵایەتی,کۆمەڵایەتیی,کۆمەڵایەتیە,کۆمەڵایەتی،,کۆمەڵایەتیش,کۆمەڵایەتین,کۆمەڵایەتی",کۆمەڵایەتیم,کۆمەڵایەتیو,کۆمەڵایەتی)	1	1	1
کەڕامەتی	کەرامەتی	کەرامەتی,کەڕامەت,کەسایەتی,سەلامەتی,نەهامەتی,فەخامەتی,کەرامەت,دەرامەتی,کەمایەتی,کەخزمەتی	1	1	1
گیانفیداییەی	گیانفیدایییەی	گیانفیدایی,گیانفیدای,گیانفیدا,ژیانیدایە,یاساییەی,بیانیانەی,کاندیدانەی,گیاندارە,زانیارییەی,توانایدایە	0	0	0
لوتەوە	لووتەوە	detected_correct	0	0	0
لیتریک	لیترێک	لیترێک,لیتری,لیریک,لیتر,ئیتیک,پاتریک,هاتریک,ئیریک,لیریکی,لیتەی	1	1	1
ملیاردلێرەکانی	ملیاردێرەکانی	ملیاردێرەکانی,ملیاردێرەکان,ملیاردێرێکی,بڕیاردەرەکانی,ملیۆنێرەکانی,دیاردەکانی,ملیاردێری,چاودێرەکانی,دلێرەکانی,پەیامنێرەکانی	1	1	1
مناڵەیە	منداڵەیە	مناڵەی,منارەیە,ماڵەیە,منداڵەیە,ماڵەوە,منداڵەکە,ماوەیە,مادەیە,نامەیە,ناڵەی	0	0	1
منداڵیکە	منداڵێکە	منداڵەکە,منداڵیکی,منداڵێکە,منداڵیک,منداڵییە,منداڵیە,منداڵیمە,منداڵی,منداڵە,منداڵێکی	0	1	1
مواچەکەیان	مووچەکەیان	مووچەکەیان,موچەکەیان,ماڵەکەیان,مناڵەکەیان,ماوەکەیان,مووچەکەمان,موچەکەمان,مافەکەیان,بوارەکەیان,مادەکەیان	1	1	1
ناتوان	ناتوانن	detected_correct	0	0	0
ناوتانێت	ناتوانێت	ناتوانێت,نازانێت,ناشتوانێت,ناوتان,نایزانێت,ناودەنێت,ناڕوانێت,ناشزانێت,ناتونێت,هاوتابێت	1	1	1
ناوچەییەکاندا	ناوچەیییەکاندا	detected_correct	0	0	0
نەگەیەنرێنە	نەگەیێنرێنە	دەگەیەنرێنە,دەگەیەنرێتە,بگەیەنرێنە,دەگەیەنرێن,نەگەیەنرێت,دەگەیەنرێنه,دەگەیەنێتە,بگەیەنرێتە,دەگەیەننە,نەگەیەنێت	0	0	0
نەیانتوانیبو	نەیانتوانیبوو	نەیانتوانیبوو,نەیانتوانیبێ,نەیانتوانی,نەیانتوانیوە,نەیانتوانیوه,نەیانتوانیووە,نەیانتوانیبێت,نەیانتوانیەوە,نەیانتوانییوە,نەیانتوانییوه	1	1	1
هاوسەرۆکایەنی	هاوسەرۆکایەتی	هاوسەرۆکایەتی,هاوسەرۆکانی,هاوسەرەکانی,وسەرۆکایەتی,هاوسەرەکەیەتی,هاوسەرۆکەکانی,هاوسەرایەتی,سەرۆکایەتی,بەسەرۆکایەتی,هاوسەرەکەی	1	1	1
هاونیشتامانییەکانی	هاونیشتمانییەکانی	هاونیشتمانییەکانی,هاونیشتیمانییەکانی,هاونیشتیمانیەکانی,هاونیشتمانیەکانی,هاونیشتمانییەکی,هاونیشتمانییانی,هاونیشتمانەکانی,نیشتمانییەکانی,هاونیشتمانیانی,هاونیشتیمانیانی	1	1	1
هۆرمانانەی	هۆرمۆنانەی	هۆرمۆنانەی,دەرمانانەی,ڕۆمانانەی,فەرمانانەی,ئۆرگانانەی,هۆرمۆنانە,هۆکارانەی,خۆراکانەی,قارەمانانەی,دەرمانانە	1	1	1
هەتنە	هاتنە	هاتنە,هەنە,هەتە,هەتانە,کەتنە,هەستنە,هەیە,هەتا,هەن,هاتنی	1	1	1
هەلبگێڕنەوە	هەڵبگێڕنەوە	هەڵگێڕنەوە,دەگێڕنەوە,بگێڕنەوە,ئەگێڕنەوە,دەیگێڕنەوە,هەڵبژێرنەوە,هەڵبگرینەوە,هەڵبگرنەوە,بگێڕمەوە,وەربگرنەوە	0	0	0
ووڵاتەی	وڵاتەی	detected_correct	0	0	0
یاریزانیێکی	یاریزانێکی	یاریزانێکی,یاریزانیکی,یاریزانێک,یاریزانێکیش,یاریزانێکە,یاریزانی,یاریزانانی,یاریزانانەی,یاریزانەی,یاریگایەکی	1	1	1
ئاسانتتر	ئاسانتر	ئاسانتر,ئاسانترە,ئاساییتر,ئاسانکار,ئاسانتری,ئاسان,ئاسانی,ئاسانکاری,ئاسانە,ئەوانیتر	1	1	1
ئامادەکارێکی	ئامادەکەرێکی	detected_correct	0	0	0
ئانتۆنۆڤی	ئەنتۆنۆڤی	ئانتۆنی,ئانتۆنیۆنی,ئۆتۆنۆمی,کانتۆنی,ئەنتۆنی,ئانتۆنیۆ,ئەنتۆلۆژی,ئۆنتۆلۆجی,ئەتۆنۆمی,ئۆنتۆلۆژی	0	0	0
پێدانی		detected_correct	0	0	0
ڕاگەیاند		detected_correct	0	0	0
هەڵەبجە		detected_correct	0	0	0
کوردستاندا		detected_correct	0	0	0
کەسانە		detected_correct	0	0	0
ئاماژەیە		detected_correct	0	0	0
سبەی		detected_correct	0	0	0
جۆرێک		detected_correct	0	0	0
تۆ		detected_correct	0	0	0
هەوڵ		detected_correct	0	0	0
چەکداری		detected_correct	0	0	0
ئێستای		detected_correct	0	0	0
شنگال		detected_correct	0	0	0
ئەمشەو		detected_correct	0	0	0
بی		detected_correct	0	0	0
تورک		detected_correct	0	0	0
گەشتی		detected_correct	0	0	0
تاقیکردنەوە		detected_correct	0	0	0
لەبارەوە		detected_correct	0	0	0
توانی		detected_correct	0	0	0
وێنەکە		detected_correct	0	0	0
ژنی		detected_correct	0	0	0
ناوداری		detected_correct	0	0	0
دێتە		detected_correct	0	0	0
کارەکەی		detected_correct	0	0	0
لیژنەکانی		detected_correct	0	0	0
ساڵدا		detected_correct	0	0	0
نەکرد		detected_correct	0	0	0
زانیارییەک		detected_correct	0	0	0
سەلامەتی		detected_correct	0	0	0
نێودەوڵەتییەکان		detected_correct	0	0	0
کۆن		detected_correct	0	0	0
دەبەن		detected_correct	0	0	0
سەروەری		detected_correct	0	0	0
هەفتەیەکدا		detected_correct	0	0	0
سەرۆککۆماری		detected_correct	0	0	0
بەڵێن		detected_correct	0	0	0
کۆچبەرانی		detected_correct	0	0	0
شەپۆلە		detected_correct	0	0	0
هاوپەیمانێتی		detected_correct	0	0	0
کەوتنە		detected_correct	0	0	0
ئێرانیش		detected_correct	0	0	0
جێگیریی		detected_correct	0	0	0
کاندیدەکانی		detected_correct	0	0	0
گرفتێک		detected_correct	0	0	0
پشدەر		detected_correct	0	0	0
عومرە		detected_correct	0	0	0
زۆرەی		detected_correct	0	0	0
فەلاح		detected_correct	0	0	0
موەلیدەکان		detected_correct	0	0	0
عامری		detected_correct	0	0	0
پێشێلکردنی		detected_correct	0	0	0
ئامانجە		detected_correct	0	0	0
گوندە		detected_correct	0	0	0
داراییش		detected_correct	0	0	0
ڕووداوەوە		detected_correct	0	0	0
چارەسەرە		detected_correct	0	0	0
نمرە		detected_correct	0	0	0
ڕێککەوتنەی		detected_correct	0	0	0
دانیمارکی		detected_correct	0	0	0
کەناڵ		detected_correct	0	0	0
پاشەکەوتکراوەکان		پێشکەشکراوەکان,پێشکەوتووەکان,پێشکەوتوەکان,زەوتکراوەکان,پاشەکەوتکردن,پەسەندکراوەکان,پەیڕەوکراوەکان,پێشکەوتووەکانی,داواکراوەکان,پاڵێوراوەکان	0	0	0
دەرەنجامی		detected_correct	0	0	0
لەڤ		detected_correct	0	0	0
بەهاری		detected_correct	0	0	0
ڕاوێژکار		detected_correct	0	0	0
ڕێککەوتننامەی		detected_correct	0	0	0
ئەنجامدراون		detected_correct	0	0	0
مەکتەب		detected_correct	0	0	0
نەریمان		detected_correct	0	0	0
دیاردەیەکی		detected_correct	0	0	0
ئاژانس		detected_correct	0	0	0
سرووشتی		detected_correct	0	0	0
شەرم		detected_correct	0	0	0
فەرامۆش		detected_correct	0	0	0
گشتگیر		detected_correct	0	0	0
نەناردنی		detected_correct	0	0	0
سەختیی		detected_correct	0	0	0
خەیار		detected_correct	0	0	0
جەزا		detected_correct	0	0	0
ڕۆژوو		detected_correct	0	0	0
مایک		detected_correct	0	0	0
بەکاریان		detected_correct	0	0	0
خزمەتکردن		detected_correct	0	0	0
نیەتی		detected_correct	0	0	0
چالاکوانە		detected_correct	0	0	0
کارگەکان		detected_correct	0	0	0
گۆڕین		detected_correct	0	0	0
پارێزگاکەدا		detected_correct	0	0	0
ڕەنج		detected_correct	0	0	0
کچانە		detected_correct	0	0	0
بێبەرامبەر		detected_correct	0	0	0
شۆفێرەکەی		detected_correct	0	0	0
تیشک		detected_correct	0	0	0
سەرپێچیکار		detected_correct	0	0	0
کارتەر		detected_correct	0	0	0
هەڵدەوەشێنێتەوە		detected_correct	0	0	0
پەلامارەکانی		detected_correct	0	0	0
دامەزراندووە		detected_correct	0	0	0
شارەکاندا		detected_correct	0	0	0
کۆبوونەوەکەوە		detected_correct	0	0	0
خانووبەرەی		detected_correct	0	0	0
ڕێچکەی		detected_correct	0	0	0
مۆبایلەکە		detected_correct	0	0	0
ئیسلامییە		detected_correct	0	0	0
قوبادی		detected_correct	0	0	0
پارێزەرە		detected_correct	0	0	0
داگیرکاری		detected_correct	0	0	0
پەراوێزخستنی		detected_correct	0	0	0
لایەنەکەی		detected_correct	0	0	0
ئەنجوومەن		detected_correct	0	0	0
گیراوەتە		detected_correct	0	0	0
نەچێتە		detected_correct	0	0	0
بەشدارینەکردنی		detected_correct	0	0	0
کولتووری		detected_correct	0	0	0
وەربگیرێن		detected_correct	0	0	0
جەلالی		detected_correct	0	0	0
سنوورێک		detected_correct	0	0	0
شایستەن		detected_correct	0	0	0
شەهیدانیش		detected_correct	0	0	0
چوومە		detected_correct	0	0	0
دیلۆن		detected_correct	0	0	0
دەژیم		detected_correct	0	0	0
دەمیر		detected_correct	0	0	0
سەرپێچییە		detected_correct	0	0	0
نمرەکانی		detected_correct	0	0	0
ئاسنی		detected_correct	0	0	0
فانەکانی		یانەکانی,خانەکانی,وانەکانی,شانەکانی,کانەکانی,تانەکانی,بانەکانی,ژانەکانی,دانەکانی,ڕانەکانی	0	0	0
دینارتە		detected_correct	0	0	0
بانگەشەکردن		detected_correct	0	0	0
بوومەلەرزەیەکی		detected_correct	0	0	0
بەلامانەوە		detected_correct	0	0	0
پێستە		detected_correct	0	0	0
پەنابەرێتی		detected_correct	0	0	0
گەشتکردنی		detected_correct	0	0	0
ناڕازییەکان		detected_correct	0	0	0
سام		detected_correct	0	0	0
سەرسوڕمانە		detected_correct	0	0	0
بەخشرا		detected_correct	0	0	0
خۆپیشاندانەکاندا		detected_correct	0	0	0
زارە		detected_correct	0	0	0
عەبدولوەهاب		detected_correct	0	0	0
میلیشیا		detected_correct	0	0	0
ئۆزجان		ئۆزکان,سۆزان,هۆزان,لۆزان,ئۆزال,ئۆرگان,ئۆرهان,سۆزیان,ئۆزۆن,ئازان	0	0	0
بنکانە		detected_correct	0	0	0
پارەکەشی		detected_correct	0	0	0
تێگەیشتوون		detected_correct	0	0	0
ڕادەگەیێنین		ڕادەگەیەنین,ڕادەگەینین,ڕادەگەێنین,ڕایدەگەیێنین,ڕادەگەیێنن,ڕادەگەیەنن,ڕایدەگەیەنین,ڕادەگەیێنێت,ڕادەگەینن,ڕادەگەێنن	0	0	0
نیهاد		detected_correct	0	0	0
هاوسەرگیریمان		detected_correct	0	0	0
هەناردەکراو		detected_correct	0	0	0
وزەدا		detected_correct	0	0	0
بیسەلمێنن		detected_correct	0	0	0
دۆخ		detected_correct	0	0	0
عیرفانی		detected_correct	0	0	0
قارەمانی		detected_correct	0	0	0
ململانێکانی		detected_correct	0	0	0
یەکمان		detected_correct	0	0	0
ترسناکە		detected_correct	0	0	0
دەوڵەتەوە		detected_correct	0	0	0
ڕوفاتی		detected_correct	0	0	0
ڕەوان		detected_correct	0	0	0
سەرقاڵە		detected_correct	0	0	0
کاغەزی		detected_correct	0	0	0
ماندووبوون		detected_correct	0	0	0
میدیادا		detected_correct	0	0	0
بندیان		detected_correct	0	0	0
بەڵای		detected_correct	0	0	0
پارێزەرەکانی		detected_correct	0	0	0
پێشیان		detected_correct	0	0	0
پەری		detected_correct	0	0	0
زیانێکیان		detected_correct	0	0	0
نەگرن		detected_correct	0	0	0
هاوشێوەکانیان		detected_correct	0	0	0
بەرنامەیەوە		detected_correct	0	0	0
تێوە		detected_correct	0	0	0
دووکەسە		detected_correct	0	0	0
ڤێرژنی		detected_correct	0	0	0
کامێراکە		detected_correct	0	0	0
گەڕاون		detected_correct	0	0	0
نەخۆشییەکان		detected_correct	0	0	0
ئینگلیزیدا		detected_correct	0	0	0
دەستێک		detected_correct	0	0	0
مەکین		detected_correct	0	0	0
ئیمتیازات		detected_correct	0	0	0
بەلەم		detected_correct	0	0	0
پاڵەپەستۆیەکی		detected_correct	0	0	0
تۆمەتباریش		detected_correct	0	0	0
تیژڕەویی		detected_correct	0	0	0
خۆپیشاندانەکەدا		detected_correct	0	0	0
دەتپارێزێت		detected_correct	0	0	0
سەتڵ		detected_correct	0	0	0
شوێنەوارێکی		detected_correct	0	0	0
گواستنەوەیە		detected_correct	0	0	0
لێپرسراوێتی		detected_correct	0	0	0
هاوبەشەکانمان		detected_correct	0	0	0
ئۆرلاندۆ		detected_correct	0	0	0
پیاوەکەیان		detected_correct	0	0	0
تەندروستیت		detected_correct	0	0	0
دڵخۆشکردنی		detected_correct	0	0	0
ڕاستەوخۆیە		detected_correct	0	0	0
سەنگەردا		detected_correct	0	0	0
نۆتێلا		ئۆتێلا,هۆتێل,هۆتێلی,هۆتێلە,ئۆتێل,مۆتێل,نۆبێل,نۆئێل,هۆتێله,نۆبێلی	0	0	0
هێنراون		detected_correct	0	0	0
وەربگرە		detected_correct	0	0	0
وەرگیرایەوە		detected_correct	0	0	0
بووبوو		detected_correct	0	0	0
پانتۆڵێکی		detected_correct	0	0	0
دارێک		detected_correct	0	0	0
ڕێکەوتنمان		detected_correct	0	0	0
سایتەکانی		detected_correct	0	0	0
سنوورەی		detected_correct	0	0	0
سەرکردایەتییەکی		detected_correct	0	0	0
کراوەدا		detected_correct	0	0	0
نەختینەیی		detected_correct	0	0	0
نەوجول		detected_correct	0	0	0
هەوڵم		detected_correct	0	0	0
بابیلۆن		detected_correct	0	0	0
بفرۆشرێن		detected_correct	0	0	0
بێینە		detected_correct	0	0	0
دزیکردندا		detected_correct	0	0	0
ڕەزامەندییەکە		ڕەزامەندییەکی,ڕەزامەندییە,ڕەزامەندییەی,ڕەزامەندیی,ڕەزامەندییان,ڕیزبەندییەکە,ڕەزامەندیە,ڕەزامەندی,ڕەزامەندیان,پەیوەندییەکە	0	0	0
قەڵەمە		detected_correct	0	0	0
