word	corrected_gold	system_suggestions	in_1	in_3	in_above_3
هەڵوەشێننەوە	هەڵبوەشێننەوە	detected_correct	0	0	0
وربینی	وردبینی	وردبینی,دوربینی,وربانی,قوربانی,بینی,تێبینی,دەبینی,برینی,نەبینی,ببینی	1	1	1
بگۆریت	بگۆڕیت	detected_correct	0	0	0
بنەتۆوی	بنەتۆی	detected_correct	0	0	0
بێتەئاراوە	بێتە ئاراوە	detected_correct	0	0	0
بەوبۆنەیەشەوە	بەو بۆنەیەشەوە	detected_correct	0	0	0
خراوەنەتە	خراونەتە	detected_correct	0	0	0
دادات	دەدات	detected_correct	0	0	0
دورودرێژە	دوورودرێژە	detected_correct	0	0	0
دوومنداڵ	دوو منداڵ	دوومنداڵی,دوژمندا,ومنداڵ,دووژمندا,دوومدا,منداڵ,دووەمدا,دوژمنان,دووانیان,دووساڵ	0	0	0
ڕاگەیەند	ڕاگەیاند	detected_correct	0	0	0
ڕێکەوتننامەکە	ڕێککەوتننامەکە	detected_correct	0	0	0
زهنیەتی	زیهنیەتی	detected_correct	0	0	0
زیادیکردبوو	زیادی کردبوو	زیادکردبوو,زیادیکردووە,زیادیکردوە,دیاریکردبوو,زیادیکردووه,زیادیکردوەو,زیادیکردوه,زیادیکردووەو,زیادیکرد,وایکردبوو	0	0	0
سەیرانگاو	سەیرانگا و	detected_correct	0	0	0
شارباژێری	شارباژێڕی	detected_correct	0	0	0
قەرەچووخ	قەرەچووغ	قەرەچوخ,قەرەچووغ,قەرەبووی,قەرەبوو,قەرەچوغ,قەرەبووە,قەرەقووش,قەرەچوغی,قەرەبووش,قەرەبوو،	0	1	1
کادرانە	کادیرانە	detected_correct	0	0	0
کەمکرابێتەوە	کەم کرابێتەوە	کەمکراوەتەوە,نەکرابێتەوە,کەمکرێتەوە,کەمبکرێتەوە,کەمدەبێتەوە,کەمکردۆتەوە,کرابێتەوە,کەمبێتەوە,نەکردبێتەوە,کەمکرایەوە	0	0	0
لەپارکی	لە پارکی	detected_correct	0	0	0
لەپێشنیازەکانی	لە پێشنیازەکانی	detected_correct	0	0	0
لەشارێکەوە	لە شارێکەوە	detected_correct	0	0	0
لەوڵاتێک	لە وڵاتێک	detected_correct	0	0	0
لەوەها	لە وەها	detected_correct	0	0	0
مشیر	موشیر	detected_correct	0	0	0
موچانەیان	مووچانەیان	متمانەیان,وانەیان,موچەکەیان,ناوچانەیان,موچەیان,مافانەیان,جوانەیان,دوانەیان,گومانەیان,وچانیان	0	0	0
مودەریس	مودەڕیس	detected_correct	0	0	0
ناسەقامگیریە	ناسەقامگیرییە	ناسەقامگیری,ناسەقامگیریی,ناسەقامگیرە,ناسەقامگیرییە,ناسەقامگیر,ناسەقامگیرییەی,سەقامگیریە,ناسەقامگیرەی,ناسەقامگیردا,سەقامگیری	0	0	1
نیشتیمانەکەمان	نیشتمانەکەمان	detected_correct	0	0	0
وادەخوازێت	وا دەخوازێت	detected_correct	0	0	0
وەرگێڕدراوەتە	وەرگێڕراوەتە	detected_correct	0	0	0
ئامادەکاریەکی	ئامادەکارییەکی	detected_correct	0	0	0
ئەنشتاین	ئەنیشتاین	detected_correct	0	0	0
ئەوەدراوە	ئەوە دراوە	ئەوەکراوە,بەوەدراوە,ئەوەدایە,بەوەداوە,هەوڵدراوە,بەوەکراوە,لەوەکراوە,دەورەدراوە,بەوەشدراوە,ئەوەشکراوە	0	0	0
بنەڕەتیەکان	بنەڕەتییەکان	detected_correct	0	0	0
بێبەشدەبێت	بێبەش دەبێت	دابەشدەبێت,بێبەشدەبن,تێبەردەبێت,بێبەشدەکات,بێبەشدەکرێت,تێپەڕدەبێت,تێپەردەبێت,بەوەدەبێت,جێبەجێدەبێت,بەردەبێت	0	0	0
بەرنادەین	بەر نادەین	detected_correct	0	0	0
پێدەگرن	پێ دەگرن	detected_correct	0	0	0
پیشمەرگەش	پێشمەرگەش	detected_correct	0	0	0
پەیوەندیدارو	پەیوەندیدار و	detected_correct	0	0	0
تاسەری	تا سەری	detected_correct	0	0	0
تایبە	تایبەت	detected_correct	0	0	0
توتنی	تووتنی	detected_correct	0	0	0
تێبینیە	تێبینییە	detected_correct	0	0	0
چوارمانگ	چوار مانگ	detected_correct	0	0	0
داواشدەکەین	داواش دەکەین	detected_correct	0	0	0
دزەبکەنە	دزە بکەنە	دەکەنە,دەبەنە,دەیکەنە,دەسکەنە,دەتکەنە,دەکەن,دەبنە,دەبنەوە,دەبەن,بکەنە	0	0	0
دورگەیەکی	دوورگەیەکی	detected_correct	0	0	0
دووکەسەوە	دوو کەسەوە	دووکەڵەوە,دووەمەوە,دووکانەوە,دووکەسە,دووبەشەوە,دوکەڵەوە,دووکەسەی,دووکەڵەکە,دەکەنەوە,دەکەمەوە	0	0	0
دەریاییانەی	دەریایییانەی	داراییانەی,بەراییانەی,دەرەکییانەی,دەرگایانەی,دەریاییەکەی,دەریاوانی,سەربازییانەی,دەزگایانەی,دەرمانانەی,دواییانەی	0	0	0
ڕێکخراونەتەوە	ڕێک خراونەتەوە	ڕێکخراوەکەوە,لێکدراونەتەوە,کراونەتەوە,نەکراونەتەوە,کۆکراونەتەوە,ڕێکخراوەوە,لێکدراوەتەوە,لێکراوەتەوە,خراونەتەوە,پاککراونەتەوە	0	0	0
ڕەسمییەو	ڕەسمییە و	ڕەسمییە,ڕەسمییەوە,ڕەسمییەی,ڕەسمییەت,ڕەسمیی,ڕەسمیەت,ڕەسمییان,ڕەسمیە,ڕەسمیەوە,ڕەسمیەی	0	0	0
سروشتیەی	سروشتییەی	detected_correct	0	0	0
سەرۆکایەتیە	سەرۆکایەتییە	detected_correct	0	0	0
سەمونخانەیەکی	سەموونخانەیەکی	سەمونخانەیەک,نەخۆشخانەیەکی,بەندیخانەیەکی,مانگانەیەکی,گرتووخانەیەکی,قەسابخانەیەکی,بەنزینخانەیەکی,قاوەخانەیەکی,دەرمانخانەیەک,بەنزیخانەیەکی	0	0	0
کردونی	کردوونی	detected_correct	0	0	0
کۆبوونەویەکی	کۆبوونەوەیەکی	detected_correct	0	0	0
کۆلێجانە	کۆلێژانە	کۆلێژانە,کەلێنانە,کۆلێژانەی,کۆلانە,کۆلێجە,کێشانە,کوێرانە,کۆڵانە,کۆلێرا,کتێبانە	1	1	1
کۆنتڕۆڵیان	کۆنترۆڵیان	detected_correct	0	0	0
لێکتێگەشتن	لێکتێگەیشتن	detected_correct	0	0	0
لەبەڕێوەبەرایەتیی	لە بەڕێوەبەرایەتیی	detected_correct	0	0	0
لەزێرەڤانی	لە زێرەڤانی	زێرەڤانی,لەشارەکانی,وەزیرەکانی,لەهێزەکانی,لەکارەکانی,لەبەرەکانی,لەکێشەکانی,لەشارەوانی,لەجۆرەکانی,لەزەمانی	0	0	0
لەفێستیڤاڵی	لە فێستیڤاڵی	detected_correct	0	0	0
لەکۆبوونەوەکەیاندا	لە کۆبوونەوەکەیاندا	لەکۆبوونەوەکاندا,کۆبوونەوەکەیاندا,لەکۆبوونەوەکەیدا,لەکۆبوونەوەیەکیاندا,لەکۆبوونەوەکانیاندا,لەکۆبوونەوەکەدا,لەکۆبوونەوەکەشدا,لەکۆبونەوەکاندا,کۆبونەوەکەیاندا,لەکۆبوونەوەکانیدا	0	0	0
لەلیستەکە	لە لیستەکە	detected_correct	0	0	0
لەهونەرەوە	لە هونەرەوە	detected_correct	0	0	0
لەهەمووشی	لە هەمووشی	detected_correct	0	0	0
مێرمنداڵەکەی	مێردمنداڵەکەی	مێرمنداڵێکی,مێردمنداڵەکە,منداڵەکەی,مێرمنداڵانی,مێردمنداڵێکی,مێرمنداڵی,مێرمنداڵێک,بەمنداڵەکەی,مێرمنداڵە,مێردمنداڵەکه	0	0	0
نوێنەرایەتیە	نوێنەرایەتییە	detected_correct	0	0	0
هاواڵێکی	هەواڵێکی	هەواڵێکی,هاوارێکی,هاوەڵێکی,هەوڵێکی,تاوانێکی,هاوارێک,هەواڵێک,ئاوازێکی,هاوکارێکی,هەڤاڵێکی	1	1	1
وەریناگرم	وەری ناگرم	detected_correct	0	0	0
وەستێندرا	وەستێنرا	detected_correct	0	0	0
یاخیانی	یاخییانی	یاخیانە,یاریزانی,شایانی,حاجیانی,یارانی,یابانی,بازیانی,یادیان,داخرانی,یاریان	0	0	0
ئینتەرپۆڵ	ئینتەرپۆل	ئینتەرپۆل,ئینتەرپول,ئەنتەرپۆل,ئینتەرنێت,ئینتەر,ئینتەرنیت,ئیستەنبۆڵ,ئینتەرێت,ئینتەری,کۆنترۆڵ	1	1	1
بابەگوڕگوڕو	بابەگوڕگوڕ و	بابەگوڕگوڕ,باباگوڕگوڕ,باوەگوڕگوڕ,بابەگورگور,بابەگورگور،,بەرەوڕوو,گوڕگوڕ,بابەگەورە,بەرەوڕووی,ڕابوردوو	0	0	0
باروڕۆخی	بارودۆخی	بارودۆخی,بارودۆخە,بارودۆخەی,بارودۆخ,باردۆخی,باروودۆخی,بارودۆخه,بارودوخی,بارودۆخى,"بارودۆخی	1	1	1
بوبێتنە	بووبێتنە	بوبێتە,بوبێتن,بووبێتنە,چوبێتنە,ببێتە,بوبێت,بووبێتە,بووبێتن,بوبێتەوە,بابێینە	0	1	1
بوزانیشر	بوزانشیر	بوزانی,بزانین,بزانیت,بزانیین,بارزانیش,زانیار,گومانیش,جوانیش,خێزانیش,بوونیش	0	0	0
بیکەیەن	بیکەین	بیکەین,بکەیەن,بیکەیە,بکەین,دیکەیان,دیکەیە,بیکەن,بیکەنە,بیکەینە,بنکەیە	1	1	1
بەترسەوە	بە ترسەوە	detected_correct	0	0	0
بەدو	بەد و	detected_correct	0	0	0
بەردو	بەرد و	detected_correct	0	0	0
بەڕیزان	بەڕێزان	detected_correct	0	0	0
بەڕەوای	بە ڕەوای	detected_correct	0	0	0
بەسەرتاسەری	بە سەرتاسەری	detected_correct	0	0	0
بەشداریبکەن	بەشداری بکەن	detected_correct	0	0	0
بەقەوارەکان	بە قەوارەکان	قەوارەکان,بەئاوارەکان,بوارەکان,بەشدارەکان,بەردەوامەکان,قەوارەکانی,بەبوارەکانی,بەشەرەکان,بەکارەکان,تەقەکەرەکان	0	0	0
پرادۆیەو	پرادۆیە و	پرۆسەو,پرۆژەو,ئارادایەو,پایەو,پارتیەو,کراوەیەو,پرِۆژەو,پرادۆ,درامایەو,کرابۆوەو	0	0	0
پرۆژی	پرۆژەی	detected_correct	0	0	0
پڕۆژەکەن	پرۆژەکەن	detected_correct	0	0	0
پێناکەیت	پێ ناکەیت	detected_correct	0	0	0
پیاوماقوڵان	پیاوماقووڵان	detected_correct	0	0	0
تایبەتیشیەوە	تایبەتیشییەوە	تایبەتییەوە,تایبەتیشەوە,تایبەتیەوە,تایبەتییەکە,تایبەتەوە,تایبەتییە,تایبەتیشی,تایبەتییەکەی,بابەتییەوە,تایبەتییەی	0	0	0
تۆمدا	تۆم دا	تۆدا,خۆمدا,تۆما,ترمدا,ڕۆمدا,تەمدا,تۆشدا,تۆپدا,تیمدا,تێدا	0	0	0
تیرۆرستییەی	تیرۆریستییەی	detected_correct	0	0	0
جارەسەری	چارەسەری	detected_correct	0	0	0
جوڵاوەتەوە	جووڵاوەتەوە	جووڵاوەتەوە,جوڵاونەتەوە,تواوەتەوە,کوژاوەتەوە,بوژاوەتەوە,خولاوەتەوە,سوڕاوەتەوە,ماوەتەوە,کراوەتەوە,بووەتەوە	1	1	1
جەماوەی	جەماوەری	detected_correct	0	0	0
چارەدەکرێت	چارە دەکرێت	کاردەکرێت,چاپدەکرێت,چارەبکرێت,چاکدەکرێت,باردەکرێت,چارەسەرێک,سازدەکرێت,چارەسەربکرێت,دابەشدەکرێت,دەردەکرێت	0	0	0
چاکبونەوەی	چاکبوونەوەی	detected_correct	0	0	0
چاوبگێڕیتەوە	چاو بگێڕیتەوە	بگێڕیتەوە,چاوگێڕانەوە,بگێڕێتەوە,بگێڕینەوە,چاودێرییەوە,دەگێڕیتەوە,بگەڕیتەوە,کارگێڕییەوە,ناگێڕێتەوە,چووبێتەوە	0	0	0
چوارکەسیش	چوار کەسیش	چوارکەسی,چوارەمیش,چوارکەس,چوارەمی,چوارەمین,چواردەی,مارکسیش,چواریەکی,چواربەشی,هەرکەسیش	0	0	0
چەکداریەکە	چەکدارییەکە	چەکدارەکە,چەکداریەوە,چەکداریەکەی,چەکدارییەکە,چەکدارەکەی,چەکدارییە,چەکدارەوە,چەکدارییەوە,چەکدارەکه,چەکدارییەکەی	0	0	1
حکومەییەکاندا	حکومییەکاندا	حکومییەکاندا,حکومیەکاندا,حکومەتەکاندا,حکوومییەکاندا,کوردییەکاندا,حکومییەکان,حکومییەکانی,ناوچەییەکاندا,حکومییەکانیش,کورسییەکاندا	1	1	1
حەزبکات	حەز بکات	detected_correct	0	0	0
خاودەبێتەوە	خاو دەبێتەوە	detected_correct	0	0	0
داب‌ونەریتی	دابونەریتی	دابونەریتی,دابوونەریتی,دابونەریت,دابونەریتە,دابوونەریتە,دابوونەریت,دابونەریتیش,دابونەرێتی,دابونەریتێکی,لەدابونەریتی	1	1	1
دوکانەکەیدا	دووکانەکەیدا	detected_correct	0	0	0
دۆزێنەوەی	دۆزینەوەی	detected_correct	0	0	0
دێرزوور	دێرەزوور	دێرزۆر,دێرەزور,دوور,دەستوور,دەرچووە,دەرچوو,دەرچوون,دەرچووی,شارەزوور,فێربوون	0	0	0
دەچووی	دەرچووی	detected_correct	0	0	0
دەردەجێت	دەردەچێت	دەردەچێت,دەردەخات,دەردەکات,دەردەبڕێت,دەردەکرێت,دەرنەچێت,دەردەچێت،,هەردەبێت,دەردەخست,دەردەبرێت	1	1	1
دەریبکەن	دەری بکەن	detected_correct	0	0	0
دەستکەوتبێت	دەست کەوتبێت	detected_correct	0	0	0
دەستەواژەو	دەستەواژە و	detected_correct	0	0	0
دەسەڵاتگرتنە	دەسەڵات گرتنە	detected_correct	0	0	0
دەگێرێتەوە	دەگێڕێتەوە	detected_correct	0	0	0
دەنووسێ	دەنووسێت	detected_correct	0	0	0
ڕِابردوو	ڕابردوو	detected_correct	0	0	0
ڕابوەستێ	ڕابوەستێت	ڕابوەستێت,ڕابوەستن,ڕابوەستە,ڕابوەستم,ڕابوەستی,بوەستێ,ڕاوەستا,ناوەستێ,ڕابوەستین,ڕادەوەستێ	1	1	1
ڕاییدەکات	ڕایی دەکات	ڕادەکات,باسیدەکات,یاریدەکات,ڕاستدەکات,ڕاییدەکرێت,ڕاودەکات,ڕیزدەکات,ڕاییدەکەن,ڕاڤەدەکات,ڕاییبکات	0	0	0
ڕحیمە	ڕەحیمە	ڕژیمە,ڕحیم,ڕحمە,ڕەحیمە,ڕحیمی,ڕحْمە,حەمە,ڕژێمە,ڕەحیم,ئیمە	0	0	1
ڕوبارە	ڕووبارە	detected_correct	0	0	0
ڕوونکردنەویەکی	ڕوونکردنەوەیەکی	ڕوونکردنەوەیەکی,ڕوونکردنەوەی,ڕوونکردنەوەیەک,ڕوونکردنەوەکەی,ڕونکردنەوەیەکی,ڕوونکردنەوەکە,ڕوونکردنەوەیەی,ڕوونکردنەوەیەکە,ڕوونکردنەوەکه,ڕونکردنەوەیەک	1	1	1
سپلێتی	سپلیتی	سپێتی,پلێتی,سپلێت,سپلیتی,سۆڤێتی,سپۆرتی,پلیتی,سپلیت,سالێکی,پڕێتی	0	0	1
سپۆڕتی	سپۆرتی	سپۆرتی,پۆستی,پسپۆڕی,ڕاپۆڕتی,سپۆرت,پسپۆڕیی,سپێتی,پسپۆڕەی,پاڕتی,سەپۆرتی	1	1	1
سویدییەکان	سوێدییەکان	detected_correct	0	0	0
سەرپێیچی	سەرپێچی	سەرپێچی,سەرپێیی,سەرپیچی,سەرپێی,سەرپێچیی,سەرپێڵی,سەرپێچیە,سەرجێیی,سەرپێییە,سەرپێچیش	1	1	1
سەیارەو	سەیارە و	detected_correct	0	0	0
شوڕشی	شۆڕشی	detected_correct	0	0	0
فرۆشگەکانی	فرۆشگاکانی	detected_correct	0	0	0
فەرمانیەران	فەرمانبەران	فەرمانبەران,فەرمانبەرانی,فەرمانگەکان,فەرمانیان,فەرمانبەرانە,فەرمانبەرن,فەرمانەکان,فەرماندەکان,فەرمانبەرانه,فەرمانبەریان	1	1	1
قبووڵکرا	قبووڵ کرا	قبووڵکراو,قبوڵکرا,قبووڵکرد,قبووڵکردن,قبوڵکرد,قبووڵکراوە,قبوڵکران,قەبووڵکرد,قبووڵ,قبووڵکردنی	0	0	0
کاردینال	کاردیناڵ	detected_correct	0	0	0
کاڕگێڕییەکان	کارگێڕییەکان	کارگێڕییەکان,کارگێڕییەکانی,کارگێرییەکان,شۆڕشگێڕییەکان,کارگێڕییەکی,کارگێڕییەکەی,کارگێڕیەکانی,کارگێریەکان,کارگێڕییان,کارگەرییەکان	1	1	1
کۆبونەوەکەشی	کۆبوونەوەکەشی	کۆبونەوەکەی,کۆبونەوەکەش,کۆبوونەوەکەشی,کۆبوونەوەکەی,کۆبونەوەکە,کۆبونەوەکانی,کۆبونەوەکەدا,کۆبوونەوەکەش,کۆبونەوەیەکی,کۆبونەوەیەی	0	1	1
کۆبونەوەماندا	کۆبوونەوەماندا	کۆبونەوەکاندا,کۆبوونەوەماندا,کۆبونەوەیاندا,کۆبوونەوەکاندا,کۆبونەوەمان,کۆبوونەوەیاندا,کۆبونەوەکانیدا,کۆبونەوەکانی,کۆبونەوەکەدا,کۆبونەوەیەدا	0	1	1
کۆنفراسەکە	کۆنفرانسەکە	detected_correct	0	0	0
کێبرکێیەکی	کێبڕکێیەکی	detected_correct	0	0	0
کەباس	کە باس	detected_correct	0	0	0
کەبەیەکەوە	کە بەیەکەوە	detected_correct	0	0	0
کەدەستکاری	کە دەستکاری	detected_correct	0	0	0
کەشناسیەوە	کەشناسییەوە	کەشناسی,کێشایەوە,کشایەوە,کەناڵەوە,نەناسیوە,بەشانازیەوە,کەشناسیی,گەشایەوە,دەناسنەوە,کەنارەوە	0	0	0
کەلەپور	کەلەپوور	detected_correct	0	0	0
گرتونی	گرتوونی	گرتنی,گرتووی,گرتون,گرتوونی,گرتوی,گروپی,گرتووە,گرووپی,گرتن,گرتوە	0	0	1
گۆرینەوەیە	گۆڕینەوەیە	گۆرینەوەی,گۆڕینەوەیە,گۆڕینەوەی,دۆزینەوەیە,گەرانەوەیە,گۆرِینەوەی,گۆرینەوە,شۆرینەوەی,گێرانەوەیە,گۆڕانەوەیە	0	1	1
گەڕەکیکی	گەڕەکێکی	گەڕەکێکی,گەڕەکی,گەڕەکێک,گەرەکێکی,گەڕەکەکە,گەڕەکەکەی,گەڕەکەی,گەڕەکانی,گەڕەکێـکی,گەڕەکەکه	1	1	1
گەشتوون	گەیشتوون	detected_correct	0	0	0
لامەبەستە	لا مەبەستە	detected_correct	0	0	0
لێکەوتەو	لێکەوتە و	لێکەوتەوە,لێکەوتەوه,لێکەوتە,لێکەوتەی,لێکەوتوو,ڕێکەوتە,لێکەوتووە,لێکەوت,لێکەوتەوە،,جێکەوتە	0	0	0
لەبڕیارەکە	لە بڕیارەکە	detected_correct	0	0	0
لەپێشوازیی	لە پێشوازیی	detected_correct	0	0	0
لەجێبەجێ	لە جێبەجێ	detected_correct	0	0	0
لەگۆڕە	لە گۆڕە	detected_correct	0	0	0
لەهێرشە	لە هێرشە	detected_correct	0	0	0
لەیەختەکانی	لە یەختەکانی	لەشەستەکانی,لەکەرتەکانی,لەهەفتەکانی,لەیەکەکانی,لەدەستەکانی,لەزەتەکانی,لەڕەخنەکانی,لەگەشتەکانی,لەدەشتەکانی,لەچەتەکانی	0	0	0
لەیەکترییەوە	لە یەکترییەوە	detected_correct	0	0	0
ماتۆرەکەیدا	ماتۆڕەکەیدا	وتارەکەیدا,ماڵەکەیدا,ڕاپۆرتەکەیدا,کارەکەیدا,گوتارەکەیدا,شارەکەیدا,ووتارەکەیدا,ماتۆڕەکەی,شارەکەدا,وڵاتەکەیدا	0	0	0
ماکلوم	ماکلۆم	ماوم,مەعلوم,مالم,ماکسیم,مەزلوم,ناکەوم,ماندوم,مالومە,محکوم,مەکتوم	0	0	0
مامۆستیانیش	مامۆستایانیش	مامۆستایانیش,مامۆستیانی,مامۆستایانی,مامۆستاکانیش,مامۆستیان,مامۆستایانیشی,مامۆستایانەش,مامۆستایش,مامۆستانی,مامۆستای	1	1	1
ماییەی	مایەی	detected_correct	0	0	0
مناڵبوونی	منداڵبوونی	مناڵبوون,منداڵبوونی,زاڵبوونی,منداڵبوون,منداڵبونی,قاڵبوونی,منداڵبوونە,مناڵبووندا,نەبوونی,زیادبوونی	0	1	1
مۆڵگەو	مۆڵگە و	detected_correct	0	0	0
میلەتەکەمانە	میللەتەکەمانە	میلەتەکەمان,میللەتەکەمانە,میللەتەکەمان,میللەتەکەمانی,میلەتەکەیان,میللەتەکەمانن,میللەتەکەمانەو,میللەتەکەمان،,میللەتەکەیان,میللەتەکەماندا	0	1	1
مەلەوانیەوە	مەلەوانییەوە	مەلەوانگەیە,مەلەوانگەکە,مەلەوانی,لەوانەوە,مەدەنیەوە,مەلەوانگە,مەلەوانگەی,مەلاکانەوە,زمانەوانیەوە,نەیتوانیەوە	0	0	0
ناچنەسەر	ناچنە سەر	ناچنەوە,هاتنەسەر,ژانەسەر,ناچێتەسەر,بچنەسەر,ناچارەسەر,چارەسەر,نانەوەی,ناچنە,نابنەوە	0	0	0
ناکرێنەوەو	ناکرێنەوە و	ناکرێنەوە,ناکرێتەوە,نەکرێنەوە,بکرێنەوەو,دەکرێنەوەو,ناکشێنەوە,ناردنەوەو,ناکرێتەوە،,نادرێنەوە,پاکردنەوەو	0	0	0
نوسراوەتەوە	نووسراوەتەوە	detected_correct	0	0	0
هێرۆئیبراهیم	هێرۆ ئیبراهیم	ئیبراهیم,"ئیبراهیم,(ئیبراهیم,لەئیبراهیم,ئیبراهیمی,ئیبراهیم",ئیبراهیم،,ئیبڕاهیم,ئیبراهیم),ئیبرایم	0	0	0
هەڵاو	هەڵا و	detected_correct	0	0	0
وبازرگانی	و بازرگانی	detected_correct	0	0	0
وتارەکەم	گوتارەکەم	detected_correct	0	0	0
وتنە	گوتنە	detected_correct	0	0	0
ورەگرتووە	وەرگرتووە	وەگرتووە,وەرگرتووە,وەرنەگرتووە,نەگرتووە,وەریگرتووە,وەرمگرتووە,وێنەگرتووە,وەگرتووه,وەرتگرتووە,گرتووە	0	1	1
ولەلایەن	و لەلایەن	detected_correct	0	0	0
وناتوانن	و ناتوانن	detected_correct	0	0	0
ویستگەکە	وێستگەکە	وێستگەکە,لیستەکە,سیستمەکە,وێستگەیە,ویستگەی,وێستگەکه,ویستگە,وێستگەکەی,ویستەکەی,ویستێکە	1	1	1
وەردەگێڕدرێتە	وەردەگێڕرێتە	detected_correct	0	0	0
وەرزیە	وەرزییە	detected_correct	0	0	0
ئاشکراشیانکردبوو	ئاشکراشیان کردبوو	ئاشکرایانکردووە,ئاشکرایکردبوو,ئاشکرایانکردووه,ئاشکراشیانکرد,ئاشکرایانکرد,ئاشکرایانکرد،,ئاشکراشیکردوە,ئاشکرایانکردووە،,ئاشکراشیکردووە,ئاشکرایانکردوە،	0	0	0
ئالێکس	ئەلێکس	detected_correct	0	0	0
ئامۆژگاریەکی	ئامۆژگارییەکی	detected_correct	0	0	0
ئۆپەراسیۆنەکەو	ئۆپەراسیۆنەکە و	ئۆپەراسیۆنەکە,ئۆپەراسیۆنەکەی,ئۆپەراسیۆنەکان,ئۆپەراسیۆنەکه,ئۆپەراسیۆنەکەدا,ئۆپەراسیۆنەکانی,ئۆپەراسیۆنە,ئۆپەراسیۆنێکی,ئۆپەراسیۆنێک,ئۆپراسیۆنەکان	0	0	0
ئۆتومبێلەکەی	ئۆتۆمبێلەکەی	ئۆتۆمبێلەکەی,ئوتومبێلەکەی,ئۆتۆمبێلەکە,ئۆتۆمبیلەکەی,ئۆتۆمبێلەکەم,ئۆتۆمبێلەکەش,ئۆتۆمبێلەکەت,ئۆتۆمۆبێلەکەی,ئوتومبیلەکەی,ئوتۆمبێلەکەی	1	1	1
ئینتیزامیی	ئینتزامیی	ئیلتیزامی,ئینتزامی,ئینتزامی",ئینتیقالیی,ئینتیمایی,ئینتیزاری,ئینتیمای,ئینتیقالی,ئیلتیزام,ئینتیدابی	0	0	0
ئەبەستم	دەبەستم	مەبەستم,دەبەستم,ئەبەستێ,ئەبەستن,ئەبیستم,ئەبەست,ئەوەستم,مەبەستی,مەبەست,مەبەستە	0	1	1
ئەکەپەوە	ئاکەپەوە	ئەکەنەوە,ئەکەمەوە,ئاکەپەوە,دەکەنەوە,دەکەمەوە,ئەکاتەوە,نەکەنەوە,یەکەمەوە,ئەکردەوە,ئەکەینەوە	0	1	1
ئەوانیتردا	ئەوانی تردا	detected_correct	0	0	0
باسەردانمان	با سەردانمان	سەردانمان,باسەکانمان,بایەخدانمان,سەردانیان,باپیرانمان,سەرشانمان,باسکردنیان,باسەکانیان,باوەرداران,سەردانتان	0	0	0
بالیۆزخانە	باڵیۆزخانە	detected_correct	0	0	0
بتوێنرێتەوەو	بتوێنرێتەوە و	بتوێنرێتەوە,بخوێنرێتەوە,بتوێنێتەوە,بخوێنێتەوەو,بخوێنێتەوە,بمێنێتەوەو,بخوێندرێتەوە,بهێنرێتەوە,بگوێزرێتەوە,بخشێنرێتەوە	0	0	0
بحەسێییتەوە	بحەسێیتەوە	بحەسێتەوە,بحەسێینەوە,بگەڕێیتەوە,بحەسێنەوە,بحەوێتەوە,بگەڕێنیتەوە,بگەرێیتەوە,بوەستیتەوە,ببەستیتەوە,بحەسێمەوە	0	0	0
بخەوەن	بخەون	بخەون,بخەوە,بخەوین,خاوەن,بەوەی,بەوە,بەوەش,خەون,بخەنە,ئەوەن	1	1	1
بڕوبیانو	بڕوبیانوو	بڕوبیانوو,بڕوبیانوی,بڕوایان,بڕوبیانووی,بڕویان,بەبیانو,ڕوویان,بوونیان,بڕوانە,بڕیارو	1	1	1
بڕیاردە	بڕیاردەر	بڕیارە,بڕیاردەر,بڕیاردا,بڕیاردەی,بڕیاربە,بڕیاری,بڕیار,بڕیاره,بڕیاریدا,دیاردە	0	1	1
بزوتنەوەکەشم	بزووتنەوەکەشم	بزوتنەوەکەش,بزوتنەوەکە,بزوتنەوەکەی,بزوتنەوەکەدا,بزوتنەوەکەو,بزووتنەوەکەش,بزوتنەوەکەیە,بزوتنەوەیەش,بزوتنەوەکەوە,بزووتنەوەکەشی	0	0	0
بژیەنن	بژیێنن	بژەنن,بژیەن,ببینن,بژین,بگەیەنن,بینن,ژیانن,بەیەکن,بایەخن,بهینن	0	0	0
بسوڕێمەوە	بسووڕێمەوە	بسوڕێتەوە,بسوڕێنەوە,بگەڕێمەوە,بسڕێتەوە,بسووڕێتەوە,بتوێمەوە,بسڕمەوە,دەسوڕێمەوە,بسوڕێتەوەو,بسووڕێنەوە	0	0	0
بسۆ	بشۆ	بۆ,بڕۆ,برۆ,بخۆ,بست,بسم,بچۆ,بشۆ,سۆ,بلۆ	0	0	1
بگەرێیت	بگەڕێیت	detected_correct	0	0	0
بووجەی	بودجەی	detected_correct	0	0	0
بۆریەکەدان	بۆرییەکەدان	بۆریەکان,هەریەکەیان,هەریەکەمان,یاریەکەدا,بارەکەدا,بۆیەکەمین,بەرەکەیان,بۆریەکانی,دۆسیەکەیان,برینەکەیان	0	0	0
بیرهێنایەوە	بیر هێنایەوە	detected_correct	0	0	0
بیشاوەری	پیشاوەری	پیشاوەری,یاوەری,کیشوەری,بیرەوەری,باوەری,بەیاوەری,پیشەوەری,پیشاوەر,بیروەری,بەباوەری	1	1	1
